foreign_direct_investment,gross_savings,unemployment,labor_force,mortality_rate,new_businesses_registered,education_expenditure,age_dependency_ratio,food_production_index,human_capital_index,imports,exports,life_expectancy_birth,manufacturing,tobacco_use,profit_tax,population,literacy_rate,birth_rate,death_rate,migration,agriculture_forestry_fishing,industry,gdp_per_capita
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,15.0,104086547.6,63.15976395706669,99.73,0.5933026911601942,492172294724.7273,505633735824.7585,82.68292683,298976366901.0519,25.092806868705416,16.66987033657947,35471.0,78.92272071229543,9.9,5.8,-440402.0183585313,83854094182.83238,508854070572.82556,143255.9816187872
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,7.0,98251721.71,63.15976395706669,99.1,0.5933026911601942,492172294724.7273,505633735824.7585,81.5,298976366901.0519,25.092806868705416,16.66987033657947,35727.0,78.92272071229543,11.4,6.4,-440402.0183585313,83854094182.83238,508854070572.82556,126082.49262462564
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,12.0,120037655.2,63.15976395706669,100.59,0.5933026911601942,492172294724.7273,505633735824.7585,81.84146341,298976366901.0519,25.092806868705416,16.66987033657947,35994.0,78.92272071229543,9.1,6.6,-440402.0183585313,83854094182.83238,508854070572.82556,141200.38000777908
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,20.0,138789429.8,63.15976395706669,103.94,0.5933026911601942,492172294724.7273,505633735824.7585,81.79268293,298976366901.0519,25.092806868705416,16.66987033657947,36293.0,78.92272071229543,10.9,6.8,-440402.0183585313,83854094182.83238,508854070572.82556,158156.59981263604
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,24.0,116603913.9,63.15976395706669,102.81,0.5933026911601942,492172294724.7273,505633735824.7585,82.38292683,298976366901.0519,25.092806868705416,16.66987033657947,36615.0,78.92272071229543,9.7,6.1,-440402.0183585313,83854094182.83238,508854070572.82556,149010.22490782465
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,30.0,156497118.7,63.15976395706669,99.75,0.5933026911601942,492172294724.7273,505633735824.7585,82.26097561,298976366901.0519,25.092806868705416,16.66987033657947,36934.0,78.92272071229543,9.2,6.7,-440402.0183585313,83854094182.83238,2512245118.0,173058.31737694266
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,29.0,164561531.0,63.15976395706669,101.94,0.5933026911601942,492172294724.7273,505633735824.7585,82.07317073,298976366901.0519,25.092806868705416,16.66987033657947,37223.0,78.92272071229543,10.0,7.2,-440402.0183585313,83854094182.83238,2639380048.0,178845.6310077103
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,46.91102953521313,29.0,158084045.4,63.15976395706669,99.63,0.5933026911601942,492172294724.7273,505633735824.7585,82.65609756,298976366901.0519,25.092806868705416,16.66987033657947,37470.0,78.92272071229543,8.7,6.7,-440402.0183585313,83854094182.83238,2335619285.0,167290.93997864958
-152275000.0,1047158718.0,16.39999962,1747422.0,13.4,28735.5,381709862.2,51.84563709,95.96,0.5933026911601942,4296019853.0,3516750971.0,70.10804878,1354928787.0,25.092806868705416,16.66987033657947,3601613.0,78.92272071229543,10.8,11.9,-440402.0183585313,917249028.9,2272179543.0,2327.4348568266496
-327600000.0,1510065301.0,14.13000011,1727509.0,12.3,28735.5,526216724.1,51.94895221,95.98,0.5933026911601942,5570465257.0,4550757877.0,70.90902439,1619419076.0,25.092806868705416,16.66987033657947,3575137.0,78.92272071229543,10.6,11.5,-93925.0,953367285.3,2727679758.0,2830.278071022173
-921325000.0,1442066034.0,13.71000004,1710203.0,11.6,28735.5,605621456.4,51.91192584,93.15,0.5933026911601942,5679421666.0,4397764350.0,71.2195122,1763620199.0,25.092806868705416,16.66987033657947,3549331.0,78.92272071229543,10.4,11.5,-440402.0183585313,861188606.0,3063936987.0,3166.666532650801
-477837500.0,1153490752.0,13.39000034,1712547.0,11.1,28735.5,600644638.3,51.72630836,83.19,0.5933026911601942,4652317652.0,3556785498.0,71.57073171,1660808804.0,25.092806868705416,16.66987033657947,3524238.0,78.92272071229543,10.3,11.4,-440402.0183585313,700303841.2,2883141131.0,3113.1790602677797
-375175000.0,1492457786.0,15.93000031,1682305.0,10.7,28735.5,646355457.0,51.39610038,89.61,0.5933026911601942,5161331895.0,4447864480.0,72.0195122,1934083729.0,25.092806868705416,16.66987033657947,3499536.0,78.92272071229543,9.8,11.1,-440402.0183585313,643779887.8,3035114372.0,3293.229978774329
-438725000.0,1758624698.0,16.84000015,1643848.0,10.3,28735.5,701054891.5,50.81147409,74.99,0.5933026911601942,6065911092.0,5396323694.0,71.65853659,2110540354.0,25.092806868705416,16.66987033657947,3470818.0,99.64575195,9.0,11.6,-440402.0183585313,596486836.4,3313352611.0,3525.793631933452
-694779015.0,2234788568.0,13.01000023,1628825.0,9.9,28735.5,805264574.2,50.26014618,87.18,0.5933026911601942,7570066685.0,6759675965.0,71.76097561,2325461632.0,25.092806868705416,16.66987033657947,3443067.0,78.92272071229543,8.6,11.9,-99104.0,680923264.8,3747845402.0,4141.592701797555
-141984430.9,2866067588.0,12.86999989,1683889.0,9.5,28735.5,917394727.3,49.72831377,94.64,0.5933026911601942,9769109983.0,8681096447.0,72.06097561,3134433164.0,25.092806868705416,16.66987033657947,3415213.0,78.92272071229543,8.8,12.0,-440402.0183585313,830688099.3,5232152284.0,5499.428989055734
-573797297.9,3452694796.0,10.68000031,1594160.0,9.3,28735.5,1104636905.0,49.21167439,98.92,0.5933026911601942,12633539493.0,11035742673.0,71.96097561,4127471436.0,25.092806868705416,16.66987033657947,3377075.0,78.92272071229543,8.8,12.2,-440402.0183585313,944222553.4,6694415052.0,6700.3271920226825
-745042690.3,4452348470.0,8.319999695,1553512.0,9.0,28735.5,1186020624.0,48.71850306,106.18,0.5933026911601942,16272919517.0,14387565618.0,71.25365854,4766765767.0,25.092806868705416,5.7,3322528.0,78.92272071229543,8.9,13.2,-440402.0183585313,1129642990.0,7735343948.0,7854.765278727523
-1739140506.0,4995826157.0,5.78000021,1511924.0,8.6,5307.0,1318595964.0,48.40507804,94.9,0.5933026911601942,20312938888.0,17215943029.0,71.05609756,5308981052.0,25.092806868705416,6.4,3269909.0,78.92272071229543,9.1,13.7,-440402.0183585313,1166367173.0,9064109675.0,9230.707981170119
-1726422760.0,6796863609.0,4.25,1511458.0,8.0,6578.0,1618093855.0,48.05002728,108.01,0.5933026911601942,25702866721.0,20500472085.0,70.9,6315284620.0,32.4,8.9,3231294.0,78.92272071229543,9.3,14.1,-150930.0,1379664751.0,11757446634.0,12285.447053719037
-1172815520.0,7125556557.0,5.829999924,1512452.0,7.3,5432.0,2103087504.0,47.67954837,113.3,0.5933026911601942,33089174594.0,27541583492.0,71.81219512,7512149861.0,25.092806868705416,8.5,3198231.0,78.92272071229543,9.9,13.7,-440402.0183585313,1569622421.0,13967160837.0,14944.996652211801
964842800.9,5506347807.0,13.78999996,1522349.0,6.7,5399.0,2006577152.0,47.35822044,118.54,0.5933026911601942,20021144009.0,19363046984.0,72.91463415,5651024465.0,25.092806868705416,6.5,3162916.0,78.92272071229543,10.2,13.3,-440402.0183585313,948338893.5,9381374757.0,11820.776159088638
-995966019.1,6805449920.0,17.80999947,1503719.0,6.1,6522.0,1812755713.0,47.13823892,106.31,0.6883900166,24490969614.0,23747210263.0,73.26829268,6286447914.0,30.8,7.8,3097282.0,78.92272071229543,9.9,13.6,-440402.0183585313,1122990191.0,9729571330.0,11990.663017768482
-1066347617.0,7976880997.0,15.39000034,1495237.0,5.6,7799.0,1966154466.0,47.51274125,111.04,0.5933026911601942,32933453791.0,31763182681.0,73.56341463,8008461421.0,25.092806868705416,5.8,3028115.0,99.81559753,10.0,13.6,-440402.0183585313,1521105149.0,12237350273.0,14392.534256459878
-255478863.0,7808828078.0,13.35999966,1484453.0,5.2,10976.0,1787392354.0,47.97096418,127.66,0.5933026911601942,33331210709.0,33593206845.0,73.86341463,8033685260.0,29.8,6.0,2987773.0,78.92272071229543,10.2,13.7,-146217.0,1708915725.0,12031034413.0,14373.060523004928
-382160212.4,9871164865.0,11.77000046,1473060.0,5.0,8057.0,1865420947.0,48.51116713,122.64,0.5933026911601942,35917645552.0,36592270863.0,73.91463415,8199282534.0,25.092806868705416,6.0,2957689.0,78.92272071229543,10.1,14.0,-440402.0183585313,1648901194.0,12742589922.0,15726.626829933775
188451153.7,11211877739.0,10.69999981,1481195.0,5.0,8481.0,1873989164.0,49.1361409,129.91,0.5933026911601942,34221349179.0,35105020769.0,74.51707317,8438652716.0,29.0,5.9,2932367.0,78.92272071229543,10.4,13.7,-440402.0183585313,1662798812.0,13361748094.0,16564.956549436003
-687165363.2,7798234459.0,9.119999886,1470210.0,4.9,6184.0,1528727710.0,49.88068513,145.44,0.5933026911601942,28899884667.0,28486923652.0,74.32195122,7128901584.0,25.092806868705416,5.9,2904910.0,78.92272071229543,10.8,14.4,-440402.0183585313,1416805083.0,11066319334.0,14258.229334471636
173957253.84148705,84624380688.20026,8.438023217966517,2065196004.0,93.04413452,28735.5,11644062258.340067,65.74013789,75.28455297,0.5933026911601942,1215966839426.0,1166767141725.0,64.29602665,298976366901.0519,25.092806868705416,16.66987033657947,4715287096.0,72.66348267,25.45312737,8.876309242,-440402.0183585313,713964958918.0,1797401389344.0,1151.363103152606
173957253.84148705,84624380688.20026,8.438023217966517,2103214975.0,90.88644562,28735.5,11644062258.340067,65.05573192,76.86799318,0.5933026911601942,1303758326753.0,1255833105109.0,64.59659741,298976366901.0519,25.092806868705416,16.66987033657947,4790982263.0,75.21842957,25.05895032,8.763877083,-13482497.0,720055012875.0,1904741085311.0,1200.136742242621
173957253.84148705,84624380688.20026,8.438023217966517,2140356754.0,88.56737333,28735.5,11644062258.340067,64.38401036,79.12172497,0.5933026911601942,1216530575217.0,1192833701341.0,64.86648067,298976366901.0519,25.092806868705416,16.66987033657947,4865923598.0,76.72505188,24.5686985,8.666748656,-440402.0183585313,695563156495.0,1792419030653.0,1146.2604283888718
173957253.84148705,84624380688.20026,8.438023217966517,2182768769.0,85.91218716,28735.5,11644062258.340067,63.57395228,82.36755702,0.5933026911601942,1212471744875.0,1255407929897.0,65.10349096,298976366901.0519,25.092806868705416,16.66987033657947,4939675723.0,77.13745117,24.06077482,8.613199153,-440402.0183585313,673003021835.0,1783162327392.0,1103.2552245600111
173957253.84148705,84624380688.20026,4.986186442,2223651623.0,83.09564499,28735.5,11644062258.340067,62.58540307,84.64414115,0.5933026911601942,1421307929057.0,1516424295933.0,65.37500031,298976366901.0519,25.092806868705416,16.66987033657947,5012852771.0,77.31916046,23.70136591,8.558738525,-440402.0183585313,674003919086.0,1999004411577.0,1189.522666259651
173957253.84148705,84624380688.20026,8.438023217966517,2257158443.0,80.19770759,28735.5,11644062258.340067,61.86905637,86.61463173,0.5933026911601942,1441901410519.0,1489800502135.0,65.66001469,298976366901.0519,25.092806868705416,16.66987033657947,5085444342.0,77.71520233,23.34398007,8.478939753,-440402.0183585313,674399007474.0,2014285963539.0,1185.5088734855728
173957253.84148705,84624380688.20026,8.438023217966517,2295260531.0,77.19802301,28735.5,11644062258.340067,60.95488657,89.09624941,0.5933026911601942,1534431138097.0,1622844113613.0,65.94979366,298976366901.0519,25.092806868705416,16.66987033657947,5157632243.0,78.17275238,23.05226243,8.392795534,-18256319.0,709603423459.0,2085289685810.0,1191.982397631176
173957253.84148705,84624380688.20026,8.438023217966517,2335603683.0,74.24428854,28735.5,11644062258.340067,59.94600651,93.01016165,0.5933026911601942,1825472776343.0,1938123563372.0,66.24924871,298976366901.0519,25.092806868705416,16.66987033657947,5229719493.0,78.82447815,22.77293673,8.334553159,-440402.0183585313,786407611333.0,2355229456755.0,1323.3389135043233
173957253.84148705,84624380688.20026,8.438023217966517,2378915288.0,71.6246527,28735.5,11644062258.340067,58.99167143,95.99333381,0.5933026911601942,2326017995254.0,2476213985803.0,66.57082934,1686471702922.0,25.092806868705416,16.66987033657947,5301915963.0,79.3366394,22.58866426,8.234333373,-440402.0183585313,891669716839.0,2874145070696.0,1549.2266455261429
173957253.84148705,84624380688.20026,5.177501469,2417953865.0,68.51639144,28735.5,11644062258.340067,58.15933487,100.2007707,0.5933026911601942,2767471268579.0,3055046999207.0,66.88761426,1982105813798.0,25.092806868705416,19.01315789,5374446871.0,79.26995087,22.43000597,8.172704668,-440402.0183585313,983420794331.0,3480754410610.0,1821.3815690223055
173957253.84148705,84624380688.20026,8.438023217966517,2447907455.0,65.8038316,28735.5,11644062258.340067,57.53401609,103.9578495,0.5933026911601942,3280933302934.0,3727555750142.0,67.24852324,2368278253731.0,25.092806868705416,18.3387931,5447074438.0,79.54496002,22.1952465,8.116142786,-440402.0183585313,1103361738645.0,4193311814365.0,2135.9375620240057
173957253.84148705,84624380688.20026,8.438023217966517,2481707842.0,63.1338238,28735.5,11644062258.340067,56.992839,108.6686576,0.5933026911601942,4028174854363.0,4464854974262.0,67.60836509,2904262251848.0,29.64170988,17.99827586,5519916433.0,79.91947174,22.05097595,8.026820693,-22561890.0,1349734514355.0,5148339036692.0,2607.185631921142
173957253.84148705,84624380688.20026,8.438023217966517,2510181216.0,60.74338183,28735.5,11644062258.340067,56.52672591,113.0894221,0.5933026911601942,4926857516137.0,5402639919197.0,67.9592712,3502574017443.0,25.092806868705416,17.62155172,5593451949.0,80.50469971,21.90465213,7.94961018,-440402.0183585313,1614814631826.0,6295070769836.0,3088.4471898778797
173957253.84148705,84624380688.20026,8.438023217966517,2540176949.0,58.06740317,28735.5,11644062258.340067,56.09732871,114.4869411,0.5933026911601942,4165513827203.0,4325003650036.0,68.33005552,3409231671166.0,25.092806868705416,17.04188034,5667768723.0,80.87705994,21.71406892,7.83165137,-440402.0183585313,1642028310299.0,5955071840216.0,2982.4273513293106
173957253.84148705,84624380688.20026,4.609983955,2566334180.0,56.01290691,28735.5,11644062258.340067,55.68741946,118.539122,0.5933026911601942,5299239441453.0,5591885604339.0,68.67923816,4081316439324.0,27.79202668,16.60598291,5742542545.0,81.40622711,21.46490385,7.746673543,-440402.0183585313,1932425327228.0,7345443878418.0,3577.512608012206
173957253.84148705,84624380688.20026,8.438023217966517,2595645177.0,53.55255848,28735.5,11644062258.340067,55.41717964,123.3928948,0.5933026911601942,6484324700915.0,6755750234750.0,69.03785359,4838157005239.0,25.092806868705416,16.51282051,5818138003.0,81.6724472,21.27242533,7.640759106,-440402.0183585313,2236476354116.0,8820540563662.0,4169.287879820509
173957253.84148705,84624380688.20026,4.712083199,2624421624.0,51.53902525,28735.5,11644062258.340067,55.14420654,125.9996864,0.5933026911601942,6871602267439.0,7075742078910.0,69.37286606,5166442037035.0,26.64275039,16.52333333,5894258056.0,82.20670319,21.1338031,7.557074721,-17919477.0,2352001262218.0,9310791354040.0,4396.132602580269
173957253.84148705,84624380688.20026,8.438023217966517,2652990844.0,49.68508872,28735.5,11644062258.340067,54.8901872,130.3555554,0.5933026911601942,7186693963699.0,7210598295549.0,69.69725074,5429138044355.0,25.092806868705416,16.83255814,5971273930.0,82.45152283,20.9373333,7.478926746,-440402.0183585313,2496870009763.0,9655144550882.0,4596.18627524261
173957253.84148705,84624380688.20026,8.438023217966517,2680863395.0,47.98900584,28735.5,11644062258.340067,54.68552029,132.1980143,0.5933026911601942,7271746085630.0,7231750160449.0,69.99525425,5707815629769.0,25.54426987,16.68837209,6048822070.0,82.93345642,20.81902426,7.422288204,-440402.0183585313,2591676148042.0,9865468874125.0,4708.905090980135
173957253.84148705,84624380688.20026,8.438023217966517,2712981823.0,46.42331339,28735.5,11644062258.340067,54.54289675,102.31954991341837,0.5933026911601942,6375117773643.0,6385345204321.0,70.27720571,5505921665916.0,25.092806868705416,16.79147287,6126712584.0,83.14720154,20.56351582,7.360891536,-440402.0183585313,2519253570094.0,9087184160966.0,4417.789210298297
173957253.84148705,84624380688.20026,8.438023217966517,138885150.0,162.3,28735.5,11644062258.340067,94.09414065,75.43297037,0.5933026911601942,492172294724.7273,505633735824.7585,52.01287253,298976366901.0519,25.092806868705416,16.66987033657947,360601917.0,48.35829163,43.32279945,14.9414394,-440402.0183585313,33009737679.0,23190866511.0,274.1557442136393
173957253.84148705,84624380688.20026,8.438023217966517,142593944.0,158.5,28735.5,11644062258.340067,94.15612461,75.83342433,0.5933026911601942,492172294724.7273,505633735824.7585,52.32033,298976366901.0519,25.092806868705416,16.66987033657947,370477990.0,49.10208893,43.04677324,14.63556215,-2571989.0,36320883488.0,24804797442.0,284.9234178554035
173957253.84148705,84624380688.20026,8.438023217966517,146515119.0,154.3,28735.5,11644062258.340067,94.04481059,81.52132812,0.5933026911601942,492172294724.7273,505633735824.7585,52.68173779,298976366901.0519,25.092806868705416,16.66987033657947,380522587.0,49.76462936,42.74390885,14.30527083,-440402.0183585313,36714342554.0,24086041698.0,280.5183622936948
173957253.84148705,84624380688.20026,8.438023217966517,150702110.0,148.9,28735.5,11644062258.340067,93.81869025,82.1038652,0.5933026911601942,492172294724.7273,505633735824.7585,53.10126892,298976366901.0519,25.092806868705416,16.66987033657947,390910661.0,50.34632874,42.41655739,13.95398172,-440402.0183585313,33941267495.0,26733000387.0,275.1358742247247
173957253.84148705,84624380688.20026,8.438023217966517,155003669.0,143.6,28735.5,11644062258.340067,93.50900493,83.31358219,0.5933026911601942,492172294724.7273,505633735824.7585,53.5784738,298976366901.0519,25.092806868705416,16.66987033657947,401768207.0,50.64358902,42.06961499,13.58743131,-440402.0183585313,38255889553.0,37203737681.0,333.7267032057616
173957253.84148705,84624380688.20026,8.438023217966517,159290748.0,138.1,28735.5,11644062258.340067,93.49219913,87.67605023,0.5933026911601942,492172294724.7273,505633735824.7585,54.11088368,298976366901.0519,25.092806868705416,16.66987033657947,413123461.0,51.44028854,41.70969175,13.20812231,-440402.0183585313,36133952144.0,33325589823.0,303.88079304699664
173957253.84148705,84624380688.20026,8.438023217966517,163821362.0,132.5,28735.5,11644062258.340067,93.30124549,92.25971377,0.5933026911601942,492172294724.7273,505633735824.7585,54.69051061,298976366901.0519,25.092806868705416,16.66987033657947,424933735.0,52.09558868,41.34181832,12.8146873,-678717.0,38054800159.0,35924799814.0,317.0645612544742
173957253.84148705,84624380688.20026,8.438023217966517,168562578.0,126.9,28735.5,11644062258.340067,92.98650723,96.41543519,0.5933026911601942,492172294724.7273,505633735824.7585,55.3089936,298976366901.0519,25.092806868705416,16.66987033657947,437166682.0,52.57358932,40.96871513,12.4079188,-440402.0183585313,40146296684.0,38996052070.0,336.79810610544195
173957253.84148705,84624380688.20026,8.438023217966517,173456044.0,121.4,28735.5,11644062258.340067,92.58758448,97.31051689,0.5933026911601942,492172294724.7273,505633735824.7585,55.95854872,298976366901.0519,25.092806868705416,16.66987033657947,449765047.0,54.10161972,40.58942396,11.99096948,-440402.0183585313,43041429666.0,50719104872.0,380.1227129995275
173957253.84148705,84624380688.20026,8.438023217966517,178419550.0,116.2,28735.5,11644062258.340067,92.11811252,102.3979238,0.5933026911601942,492172294724.7273,505633735824.7585,56.62841861,298976366901.0519,25.092806868705416,19.74,462679645.0,53.38972092,40.20052045,11.57050388,-440402.0183585313,52891848163.0,59100371451.0,432.31543162872447
173957253.84148705,84624380688.20026,8.438023217966517,182929616.0,111.2,28735.5,11644062258.340067,91.98616969,105.2183999,0.5933026911601942,492172294724.7273,505633735824.7585,57.30971968,298976366901.0519,25.092806868705416,18.06923077,475927007.0,51.52450943,39.79886467,11.15206176,-440402.0183585313,60198284500.0,69655462425.0,491.125729105766
173957253.84148705,84624380688.20026,8.438023217966517,187634348.0,106.5,28735.5,11644062258.340067,91.73040054,106.0824051,0.5933026911601942,492172294724.7273,505633735824.7585,57.99051096,298976366901.0519,25.092806868705416,17.87692308,489505419.0,52.86407852,39.38199139,10.74301431,-2632479.0,70706699136.0,85179738791.0,584.2971390108349
173957253.84148705,84624380688.20026,8.438023217966517,192591473.0,102.0,28735.5,11644062258.340067,91.35630227,108.5891844,0.5933026911601942,492172294724.7273,505633735824.7585,58.65495217,298976366901.0519,25.092806868705416,17.75384615,503324676.0,53.29275131,38.95204369,10.35118285,-440402.0183585313,87694221919.0,103287758267.0,689.4813403664715
173957253.84148705,84624380688.20026,8.438023217966517,197528475.0,97.7,28735.5,11644062258.340067,90.86053009,113.4442965,0.5933026911601942,492172294724.7273,505633735824.7585,59.28826996,298976366901.0519,25.092806868705416,17.56538462,517267751.0,53.79566956,38.51358278,9.98398629,-440402.0183585313,95729568207.0,98785280646.0,691.4955922121655
173957253.84148705,84624380688.20026,8.438023217966517,202825885.0,95.6,28735.5,11644062258.340067,90.24580016,119.3923899,0.5933026911601942,492172294724.7273,505633735824.7585,59.88165072,298976366901.0519,25.092806868705416,17.46153846,531260028.0,54.25215912,38.071505,9.645664939,-440402.0183585313,98590760755.0,114074565307.0,738.0468701646795
173957253.84148705,84624380688.20026,8.438023217966517,208029324.0,90.1,28735.5,11644062258.340067,89.73529107,121.7823365,0.5933026911601942,492172294724.7273,505633735824.7585,60.43457362,298976366901.0519,25.092806868705416,17.23076923,545266258.0,56.16062164,37.62980529,9.336234001,-440402.0183585313,106553738937.0,126056593227.0,784.3556670271719
173957253.84148705,84624380688.20026,8.438023217966517,213216212.0,86.6,28735.5,11644062258.340067,89.07970941,118.7214388,0.5933026911601942,492172294724.7273,505633735824.7585,60.95442997,298976366901.0519,25.092806868705416,17.35185185,559335524.0,56.63293839,37.19096488,9.05147625,-7574410.0,122230276985.0,110668859422.0,803.903671045932
173957253.84148705,84624380688.20026,8.438023217966517,218970212.0,83.3,28735.5,11644062258.340067,88.31055053,119.8884058,0.5933026911601942,492172294724.7273,505633735824.7585,61.44714431,298976366901.0519,25.092806868705416,16.35185185,573583598.0,57.62022018,36.75616132,8.787837909,-440402.0183585313,127780319901.0,115086460161.0,859.2710392426528
173957253.84148705,84624380688.20026,8.438023217966517,224758347.0,80.4,28735.5,11644062258.340067,87.46657126,120.3251914,0.5933026911601942,492172294724.7273,505633735824.7585,61.91294602,298976366901.0519,25.092806868705416,16.7962963,588174709.0,58.02705002,36.32433169,8.544099033,-440402.0183585313,134194241022.0,130297669195.0,896.7139237892665
173957253.84148705,84624380688.20026,8.438023217966517,231322227.0,77.6,28735.5,11644062258.340067,86.57515528,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,62.3505613,298976366901.0519,25.092806868705416,17.3037037,603234541.0,58.5800209,35.89459654,8.320659693,-440402.0183585313,132971053648.0,121983113199.0,884.78831009778
173957253.84148705,84624380688.20026,8.438023217966517,746443295.0,109.4,28735.5,11644062258.340067,73.57992191,78.92022068,0.5933026911601942,263790094072.0,232768140727.0,60.82865424,190127125286.0,25.092806868705416,16.66987033657947,1999275190.0,59.32601166,30.02938011,9.812032273,-440402.0183585313,238492732332.0,303055236026.0,527.9183196801437
173957253.84148705,84624380688.20026,8.438023217966517,763821486.0,106.6,28735.5,11644062258.340067,72.71332188,80.05932899,0.5933026911601942,286534545396.0,253432421737.0,61.15735955,193200252670.0,25.092806868705416,16.66987033657947,2038516003.0,59.98846817,29.54708874,9.656538287,-7028307.0,242573492039.0,314374586668.0,542.5221742328407
173957253.84148705,84624380688.20026,8.438023217966517,781771550.0,103.7,28735.5,11644062258.340067,71.73693199,81.51722175,0.5933026911601942,276946822251.0,233589295949.0,61.48834993,189666155804.0,25.092806868705416,16.66987033657947,2077744727.0,63.33613968,29.08963696,9.509351144,-440402.0183585313,240066324725.0,308290465713.0,533.739016073075
173957253.84148705,84624380688.20026,8.438023217966517,800266354.0,100.5,28735.5,11644062258.340067,70.69365744,85.68501386,0.5933026911601942,280964994151.0,252716068730.0,61.79441871,196905296545.0,25.092806868705416,16.66987033657947,2116794418.0,63.98817825,28.6557386,9.382801736,-440402.0183585313,244323878341.0,322965207205.0,551.1429784255034
173957253.84148705,84624380688.20026,4.707807458,819034157.0,97.2,28735.5,11644062258.340067,69.6187006,86.75475054,0.5933026911601942,291105730283.0,294235840474.0,62.10354173,209268469774.0,25.092806868705416,16.66987033657947,2155781287.0,64.11306763,28.25131405,9.266574919,-440402.0183585313,241858902493.0,353294483016.0,565.8610893114223
173957253.84148705,84624380688.20026,8.438023217966517,837709060.0,93.9,28735.5,11644062258.340067,68.81302517,88.84219404,0.5933026911601942,303486167491.0,287177101833.0,62.432247,206284832563.0,25.092806868705416,16.66987033657947,2194583752.0,64.61197662,27.86751111,9.131085809,-440402.0183585313,245395379395.0,347437293414.0,564.642148830144
173957253.84148705,84624380688.20026,8.438023217966517,856775035.0,90.5,28735.5,11644062258.340067,67.96237518,87.87607082,0.5933026911601942,324968089881.0,309745186163.0,62.77647472,216478569803.0,25.092806868705416,16.66987033657947,2233327611.0,65.44853973,27.52508511,9.0106577,-12896960.0,255891459836.0,370340109729.0,586.0241352754224
173957253.84148705,84624380688.20026,8.438023217966517,877239914.0,87.2,28735.5,11644062258.340067,67.0831712,93.98090264,0.5933026911601942,383902950715.0,367272230551.0,63.12305984,247987135133.0,25.092806868705416,16.66987033657947,2272093950.0,66.3755722,27.17374965,8.882008124,-440402.0183585313,287900737680.0,426462223290.0,656.8637519399231
173957253.84148705,84624380688.20026,8.438023217966517,897953771.0,84.1,28735.5,11644062258.340067,66.19130229,95.38959456,0.5933026911601942,471697341292.0,458372952869.0,63.48221619,290075765540.0,25.092806868705416,16.66987033657947,2310951151.0,67.12634277,26.85428245,8.74185201,-440402.0183585313,311325866096.0,519247328909.0,749.8052347701919
173957253.84148705,84624380688.20026,4.020018394,918541936.0,80.9,28735.5,11644062258.340067,65.29859379,100.3042317,0.5933026911601942,579027639066.0,567686719763.0,63.85174527,344536859549.0,25.092806868705416,18.12888889,2349947388.0,66.75080872,26.50580973,8.618660507,-440402.0183585313,350344953692.0,618814205830.0,860.3011525332923
173957253.84148705,84624380688.20026,8.438023217966517,931084744.0,77.9,28735.5,11644062258.340067,64.60053201,105.4032314,0.5933026911601942,695341865606.0,708119788080.0,64.24247363,410951639773.0,25.092806868705416,17.71555556,2389129523.0,67.54707336,26.18343793,8.467444287,-440402.0183585313,394781832613.0,744022199052.0,994.9548995263913
173957253.84148705,84624380688.20026,8.438023217966517,944327093.0,75.0,28735.5,11644062258.340067,63.8869278,109.5982658,0.5933026911601942,901899643351.0,830747470538.0,64.64616779,490798955281.0,33.23522572,17.25333333,2428529757.0,67.3390274,25.85101452,8.324627577,-15520933.0,477355476801.0,908711915621.0,1199.3220626544705
173957253.84148705,84624380688.20026,8.438023217966517,957048885.0,72.5,28735.5,11644062258.340067,63.16437673,114.9202529,0.5933026911601942,1117301631416.0,1020157062532.0,65.05505419,551652062843.0,25.092806868705416,17.0,2468136919.0,68.59632111,25.50887862,8.17927772,-440402.0183585313,538719244202.0,1032715774322.0,1321.7346680388926
173957253.84148705,84624380688.20026,8.438023217966517,971268795.0,69.4,28735.5,11644062258.340067,62.4346918,114.7626323,0.5933026911601942,1012304788734.0,844296466304.0,65.48160752,527131343564.0,25.092806868705416,16.40888889,2507929642.0,69.28161621,25.13578249,8.017819801,-440402.0183585313,561167076929.0,977434079096.0,1312.4488914713343
173957253.84148705,84624380688.20026,3.277414385,985479338.0,66.8,28735.5,11644062258.340067,61.70287537,120.163117,0.5933026911601942,1210631382249.0,1099009556865.0,65.90368899,620100707444.0,30.34730206,15.86222222,2548154994.0,70.50018311,24.74869742,7.885976677,-440402.0183585313,664847106400.0,1187681188923.0,1542.7315712126576
