gdp_deflator,foreign_direct_investment,gross_savings,unemployment,labor_force,mortality_rate,new_businesses_registered,education_expenditure,age_dependency_ratio,food_production_index,human_capital_index,imports,exports,life_expectancy_birth,manufacturing,tobacco_use,profit_tax,population,literacy_rate,birth_rate,death_rate,migration,agriculture_forestry_fishing,industry,gdp_per_capita_change
99.01646342,-27099565.507805,39268668.558929995,12.190999984749999,56562.6,49.1,108.9,58878153.19,76.6345566,106.44,0.430545783045,186599300.0,46055200.0,65.08,3945800.0,35.625,17.1,106901.0,79.436084555,27.765,7.589,-9765.65,56870800.0,16289400.0,30.009060688442332
100.0,-31149322.580804996,42417299.40243,12.190999984749999,56562.6,47.6,108.9,58380364.63,75.67923813,103.51,0.430545783045,187839500.0,37304000.0,65.282,3292500.0,35.625,17.1,106625.0,79.436084555,27.042,7.579,-9765.65,52754200.0,14699700.0,-42.79704061189841
102.0969947,-26465638.100484997,40228128.01893,12.190999984749999,56023.35,46.2,108.9,61111928.27,74.65194352,99.87,0.430545783045,189722600.0,41837100.0,65.489,1330100.0,35.625,0.0,106129.0,81.42519798099998,26.36,7.572,-9543.85,56132600.0,13143100.0,105.18740341182956
103.5107409,-27203693.728524994,39502021.06692999,12.156499958249999,56023.35,44.8,108.9,61927524.59,71.98374355,96.63,0.430545783045,195838100.0,45844200.0,65.697,904100.0,35.625,0.0,105371.0,81.425197981,25.747,7.552,-9543.85,56640600.0,10280000.0,47.90289788867358
106.7966479,-29724106.88803,37978468.04093,12.156499958249999,60683.7,43.4,108.9,63124561.12,69.6703868,98.28,0.430545783045,195650000.0,57728200.0,65.901,948100.0,34.205,0.0,104444.0,81.42519798099998,25.211,7.503,-12278.0,64149400.0,8089300.0,52.42839763666598
112.1417969,-28675096.376779996,38406338.04993,11.493999976049999,58508.85,42.0,124.65,63885811.13,67.54801858,96.88,0.430545783045,226222700.0,61367200.0,66.099,1050400.0,34.165,0.0,103543.0,81.425197981,24.758,7.417,-9543.85,68945700.0,9892300.0,82.79757002625865
118.1544135,0.0,40663006.73843,10.21399988535,49969.7,40.7,131.15,70120159.79,65.53071099,96.58,0.418924446405,243611500.0,61304000.0,66.29,1149700.0,34.165000000000006,0.0,102975.0,81.42519798099998,24.388,7.297,-9521.95,70161400.0,19301500.0,180.46147361684916
122.4114988,0.0,32588013.548430007,9.9754999222,57860.8,39.4,131.15,72660353.53,63.67814995,96.21,0.418924446405,243860300.0,70347100.0,66.471,1249500.0,33.11,0.0,102911.0,81.42519798099998,24.098,7.15,-9779.8,73481800.0,21485300.0,163.5753194783888
124.3647364,0.0,34592505.38493,9.151499963000001,58447.4,38.1,146.15,75814471.53,62.14225259,95.84,0.418924446405,255859900.0,76935900.0,66.646,1336200.0,33.11,0.0,103450.0,81.425197981,23.871,6.991,-7608.0,82076900.0,25410200.0,123.7529703280943
133.222616,0.0,42428657.58143,9.28099997065,59655.05,37.0,154.35,80954639.95,60.52409259,94.49,0.418924446405,266613200.0,97807400.0,66.817,1296800.0,32.41000000000001,0.0,104506.0,81.42519798099998,23.686,6.839,-2999.0,91980400.0,27286500.0,122.18806794917236
134.0711703,0.0,35309256.83643,9.7249999526,61130.45,35.9,154.35,80977867.09,59.00984748,100.26,0.418924446405,262856300.0,96425000.0,66.986,1152600.0,32.410000000000004,0.0,105926.0,81.42519798099998,23.521,6.709,-7572.9,83781200.0,23176400.0,-136.70741021832737
138.1253407,-20721200.0,34183064.35893001,8.859999657,62327.2,34.8,148.7,81437778.63,57.77216528,112.47,0.418924446405,236361400.0,101619000.0,67.152,1170500.0,32.410000000000004,0.0,107446.0,81.425197981,23.365,6.611,-7703.35,79506900.0,19252300.0,-23.222014246397976
130.8732647,-12778498.81533,34183064.35893001,9.151499963000001,59681.15,33.7,148.7,88809430.13,56.83916406,127.2,0.430545783045,247594700.0,85658000.0,67.315,1325600.0,32.410000000000004,0.0,108895.0,81.42519798099998,23.213,6.549,-7860.2,82925700.0,19347900.0,-65.08050519731523
98.72051377449999,-9140156847.75,226199318608.55,8.636742218150001,85140034.0,48.4,68223.15,33570249716.15,76.38911499,74.02838556,0.66861286164,260094121461.0,274648692626.0,68.9587908,116475424752.0,24.583780364999996,18.663248089499998,297891731.0,65.82185364,26.27111759,5.78922093,-1053445.0,58670465983.0,333349637532.0,47.081751958352015
88.9055598675,-11749124696.7,204407591996.9,8.3391449506,87476644.0,46.3,80395.5,32194900550.0,74.29146587,81.01284819,0.6624158352700001,259555645021.0,223959763813.0,69.27532617,116095864341.0,25.284661618499996,18.782964850999996,303641740.0,67.0243988,25.63348239,5.695287375,-1812778.9,64452497285.0,288879831885.0,-129.99642412082676
99.3344944605,-9878602219.2,242123967317.05,8.475786114300002,91001129.0,44.3,76671.5,33957570361.25,72.18945633,80.15821174,0.66861286164,259773406221.0,273165748118.0,69.58631001,122143000561.0,24.4897612395,19.028153894000003,309436741.0,68.09252167,25.07923502,5.610954633,-2146757.9,62436630191.0,327709691680.0,135.37340724796286
92.380907365,-3868039841.4,258192812272.45,8.457542169000002,94029837.0,42.3,69622.55,38395721631.75,70.09181033,81.68218424,0.668844854835,290888270627.0,363765454322.0,69.88725649,137498474861.0,22.365523207499997,18.446667694,315326801.0,69.10521698,24.64485984,5.535444101,-2342047.5,61224507737.0,405820482250.0,265.02439153601017
92.38090736499998,-3868039841.4,258192812272.45,7.836258865699999,96758033.0,40.4,74795.85,38395721631.75,68.01732661,81.38799503,0.668844854835,295410974512.0,336336561360.0,70.18605938,140867974917.0,22.772436378499997,18.446667693999995,321297208.0,70.23477173,24.29862537,5.465758484,-3003899.6,63711835266.0,396410237073.0,-48.74367849753662
92.380907365,-3868039841.4,258192812272.45,12.79880221,99604696.0,38.5,65525.85,38395721631.75,65.98622258,89.79930511,0.6688448548349999,311919623858.0,353187329644.0,70.47001711,138438285083.0,22.365523207499997,18.446667694000002,327362252.0,70.68380737,24.0587456,5.407520491,809325.0,61854870784.0,407597841049.0,-73.07811605163079
85.71849015999999,1430765347.15,285055373026.3,7.28319978415,103352525.0,36.8,99568.0,48969280061.85,64.04640634,93.96186098,0.668844854835,358640300225.0,433433733579.0,70.75154428,157547759352.0,22.194655801499998,19.363291437999997,333608779.0,73.94261169,23.90798256,5.354576732,-1451758.55,66315995216.0,474174897093.0,312.53067420057823
90.890820502,3667376580.2,345076337337.5,11.24021636,107125417.0,35.2,117982.6,56477294234.0,62.25989493,95.76291258,0.682311001425,451860247456.0,566699490326.0,71.03757045,183712193196.0,24.051314833,18.626552534749997,340143481.0,74.85119629,23.80658904,5.298943939,-912654.15,70397907686.0,583635898318.0,482.01875409142303
91.03246861899999,5092183130.32,408260259882.7,11.45953525,111024457.0,33.6,109223.95,67133291995.75,60.66201598,100.456784,0.683010819565,537202619783.0,754185584496.0,71.3100307,215279706487.0,22.775927358500002,15.86470588,347029874.0,74.43711853,23.7655536,5.249619689,-1719798.15,75035172379.0,756593219603.0,671.9938178750349
86.04629872950001,-6083803610.705,488376353797.0,10.53708804,114074687.0,32.1,155474.4,73997944246.35,59.24383256,105.9254771,0.6830108195650002,627523773319.0,907623600017.0,71.58493975,244997504928.0,20.1836927435,15.29411765,354302463.0,74.57665253,23.80363757,5.199419187,-1722620.45,86484212881.0,896479811522.0,646.040790236123
86.4602433725,3073528813.75,525995768850.4,9.856578025,117756173.0,30.7,224068.65,86970822909.65,57.98570622,106.6083277,0.70594175757,805991408005.0,1064423685341.0,71.84130305,277345428474.0,21.30392373,13.44736842,361929136.0,75.07904053,23.88961534,5.155328437,4645191.0,99609199964.0,1041138768704.0,811.8241608975541
91.1830630915,6087008197.7,670315389524.75,9.537656622,120129899.0,29.4,263749.4,131996338689.8,56.92253644,101.7371039,0.70594175757,1028060375601.0,1383132803069.0,72.09133382,336305571324.0,27.0859482345,12.85789474,369823252.0,75.76853943,24.00514176,5.112159304,-2480724.55,110138960899.0,1343748569701.0,1312.5146964986125
89.7781358165,5324297969.25,526423911189.65,9.749289467,124278584.0,28.2,254640.55,116138222113.35,56.0755719,108.2178876,0.6928317368150001,917978806134.0,1004371276464.0,72.32599411,300481191659.0,28.4859836905,12.49473684,377883993.0,75.66799164,24.14009024,5.077803424,-1450580.35,123569628735.0,1047237928905.0,-902.5684868616854
90.81994548899999,11439946332.45,675044311268.45,10.14774189,127987321.0,27.2,268465.3,132528402150.3,55.44387096,109.1680204,0.70594175757,972915067414.0,1241104630234.0,72.53918335,347670343138.0,20.44492577,12.40526316,385917886.0,76.48091888,24.26481234,5.054126019,-2476249.2,135626020590.0,1275770690534.0,894.1045665144056
91.12810205849999,23401172995.1,843347959486.25,10.69258027,131063306.0,26.4,194997.65,142465702643.6,54.92183804,112.0419382,0.702822685255,1109558999557.0,1608124398605.0,72.73749387,400029003256.0,26.581039400999998,12.43,393944527.0,77.26802063,24.33338725,5.037984103,-2036466.95,147790686612.0,1684717652912.0,1154.7344764941163
91.1126735985,27145119140.6,1044266307425.45,10.89904183,134315150.0,25.7,154079.75,138005904958.35,54.60501419,114.9382435,0.702822685255,1262290372526.0,1787506390378.0,72.93165619,436960491674.0,19.99540907,12.87142857,401974219.0,79.89382172,24.35022339,5.021388108,336434.0,163796321957.0,1795441213220.0,569.6594115105909
90.291191554,27230782145.65,972597098507.6,10.44828553,137758834.0,25.1,162239.9,137898969070.1,54.46015268,116.5387854,0.702822685255,1315873832925.0,1758149118084.0,73.13237931,415123567071.0,26.308601729000003,12.68571429,409977872.0,79.69486237,24.27755928,5.001795718,-3217962.3,173815586209.0,1731988067394.0,-241.13525977066092
91.529478771,34502672487.95,915829105198.8,10.3650031,139898272.0,24.5,162239.9,140554646073.95,54.4232674,115.3904133,0.702822685255,1364389406752.0,1660504724197.0,73.32641704,421045082129.0,19.63526724,12.8952381,417932241.0,81.14234161,24.1206814,4.983832351,-3217962.3,175179791416.0,1676202925553.0,-114.13456548620343
92.11265274050001,26557863265.8,748105598882.85,10.49867427,142713288.0,24.0,218516.0,145002097946.6,54.44298803,104.643062504,0.7116790861,1248341080118.0,1247503463274.0,73.51484485,374363734656.0,26.376039401000003,12.81904762,425821770.0,79.43242645,23.85331359,4.967195137,-1875917.35,168671214997.0,1212908379040.0,-1158.4875874880845
393.42604411844997,-5402105467.08,83193549091.05,11.01527961885,73049335.0,51.7496844,80232.65,17796116465.8,77.60209219,73.50050882,0.663066351415,109560007725.0,97988304228.0,68.42513784,56265035103.4,23.670700945500002,17.950721033500002,264504166.0,63.9375,26.34047975,6.005258169,-1570865.0,45713193333.0,129323562116.0,11.303781259664447
89.33559551545001,-4593457915.13,82967902867.25,10.818999957900001,75061643.0,49.54057464,83271.1,16201672728.85,75.45558043,80.93113563,0.65474534929,113340378627.0,83346324613.0,68.74578953,55109708477.0,23.425700945500004,17.676490264499996,269440690.0,65.12837982,25.69485989,5.909291852,-1280666.2,51186954454.0,120303252046.0,-5.5457666386721485
87.28825388345,-4291927801.38,88551758527.35,11.2472032486,78164791.0,47.41010567,67215.65,16358084902.9,73.25591635,79.57284844,0.652174007895,112619823110.0,99535527468.0,69.05320874,68031882929.0,21.676445413499998,17.420153086000003,274350032.0,66.22840118,25.15542184,5.825832374,-1415941.55,48799320074.0,134638499083.0,59.133552871563325
323.63963817395,-3629359572.9,102738974728.15,10.37108749865,80568517.0,45.33321923,52163.8,18592337180.05,71.02806819,80.52000458,0.652174007895,120952208286.0,122039622919.0,69.35469385,76193617877.0,22.140061987000003,17.0648808585,279279634.0,67.2686615,24.72912694,5.752143141,-1442174.25,47065510587.0,153265016750.0,28.510951695738186
335.93025778225,-4928698406.45,103772494816.7,9.89408752475,82792718.0,43.30310185,42410.55,18495221386.35,68.98974202,80.53408503,0.652174007895,129737691980.0,120093621377.0,69.65395824,76321586161.0,22.011604406,17.54843349,284249018.0,68.42131042,24.41124307,5.686029424,-1818558.65,49115353819.0,155811058912.0,23.346331731256214
325.16362485624995,-3593247197.1,106469770040.85,13.70079905,85087354.0,41.35146622,38256.9,18223652243.45,66.97900762,89.565755,0.652174007895,136917759152.0,129835100553.0,69.94988268,72914334331.0,22.651604406000004,18.84843349,289264324.0,68.73655701,24.19435246,5.627345484,-1647749.0,47063334369.0,163706096519.0,-82.2465760657858
331.553104291,-1737097158.845,141102514979.55,7.784522639499999,88107050.0,39.51053327,22078.7,22321957340.05,65.05872034,94.16417335,0.6510729462,158708652064.0,156181692265.0,70.24135933,84717406033.0,24.4996423935,17.994287585,294343628.0,72.39302063,24.06353873,5.574799822,-2295453.7,51458098095.0,189780064151.0,170.74439380815375
75.00835294299999,653567849.55,150988673308.0,11.91352865,90991060.0,37.75749599,27344.15,25896811894.25,63.31094494,95.45175715,0.65807007254,203337566932.0,203935351916.0,70.52965815,102503746788.0,24.8960249505,15.723507787000003,299502774.0,73.29116821,24.01223804,5.526166265,-1222245.4,55043585281.0,236080566716.0,252.0124195594965
74.16784858349999,-6976880782.55,175648538300.6,12.47358122,93812453.0,36.11212104,39709.85,32513109446.3,61.77970872,100.3835257,0.65019693972,236606981514.0,267608445747.0,70.81301805,123071543465.0,24.753661444500004,19.21666667,304755503.0,72.70404816,24.03737351,5.48158541,-448178.85,58668131071.0,298408674631.0,312.0256263028041
101.4053441355,-8121925621.55,235945197891.1,11.16171019,95580318.0,34.54682455,67238.55,35230586107.2,60.56700297,106.4939738,0.66039319337,255216343812.0,316638281198.0,71.08730651,141445953893.0,24.583780365,18.5,310109412.0,72.69731903,24.14676727,5.44137292,-2032497.5,69514655525.0,351237384403.0,325.22856712573184
93.58426358,-3776533093.9,274432223240.35,10.47018091,97755352.0,33.05654091,78206.7,42139755597.75,59.5322363,106.9882135,0.6688448548350001,312829721756.0,383314707374.0,71.34764383,159875992274.0,21.62411618,18.25,315573347.0,73.11501312,24.32316838,5.406224759,-2232812.0,81735836400.0,428529293109.0,560.7171426727118
91.97089393799999,-105757797.3,305008934965.35,10.41338058,98541278.0,31.64099251,113845.05,54331253719.7,58.68974701,101.5073921,0.6823110014249999,416253531919.0,486836678692.0,71.58861587,200258655914.0,22.736387036500005,17.43333333,321168767.0,73.71544647,24.53333472,5.378978193,-1123305.95,90927202703.0,541405670977.0,691.7638830485666
85.790832325,-3359759707.0,307298121448.85,10.50637591,101082627.0,30.34867769,106417.15,50581853975.65,58.04188929,108.7124491,0.668844854835,398571952556.0,362676026850.0,71.80985937,172909056207.0,20.6886948335,17.01666667,326900984.0,73.45040894,24.77794719,5.361104477,-1811754.75,103752983484.0,466549202045.0,-199.88666176508923
86.1416034285,-5209477399.95,341501917560.1,11.07838722,103090440.0,29.27049736,135738.4,56043726128.55,57.58308187,109.440182,0.674849748615,426482113861.0,436456586922.0,72.01470088,199994176668.0,20.73774537,16.94166667,332777824.0,74.27388,25.00116664,5.348913145,-1878206.85,114398254458.0,557186745185.0,490.3839617121839
82.6910535175,16733789436.570002,389219062800.0,11.74183279,104771667.0,28.38680184,150029.7,64707182991.6,57.22772732,112.8894143,0.683010819565,448742613535.0,493335673082.0,72.21086861,232193948403.0,21.945421606500002,15.54166667,338814807.0,74.5091095,25.1688901,5.338681407,-2640892.9,125174882947.0,701176203013.0,463.3646486661137
90.93522127650002,-9664381245.03,458443612769.85,11.9795142,106632636.0,27.6986039,157134.5,70301319724.0,57.06271112,115.9086045,0.683010819565,536246002185.0,542598137073.0,72.40502044,256547523818.0,20.27427122,16.06923077,345004009.0,77.51190948,25.25889111,5.327333486,-3804006.0,141549070387.0,727012430585.0,388.7013146613781
89.14564224349999,2553613095.37,452087047155.35,11.54538777,108865134.0,27.02396612,123765.75,63854715505.9,57.05225349,117.4326113,0.683010819565,544800860052.0,496730965910.0,72.60230904,229283338531.0,20.240253635500004,15.61538462,351299193.0,77.14050293,25.25258146,5.312917398,-3358971.4,150082657152.0,666957847754.0,-404.10965117439355
84.50086572050002,12618643245.92,414345999729.3,11.52127575,109902118.0,26.39784831,131583.05,62774968670.95,57.12982275,116.4369761,0.683010819565,534400652620.0,440691338289.0,72.80115246,225613771675.0,19.88901919,15.97692308,357637340.0,78.79463196,25.13526891,5.295310395,-2509972.25,150448110450.0,637229579094.0,-137.1528824880388
89.2915928055,-5660842340.85,319987354407.55,11.94549917,111568689.0,25.8853944,150556.7,64061808744.4,57.24560676,113.190681352,0.6838731676400001,456047990336.0,333320090012.0,73.00029612,185046722778.0,22.423251618,15.76923077,363975550.0,76.62332153,24.89880253,5.274952895,-1787162.4,143216486693.0,491180666100.0,-515.2447411657681
394.6235868284499,-5402105467.08,83193549091.05,10.993999957900002,72480418.0,52.06952386,80232.65,17524332848.05,77.34229467,73.42437697,0.663066351415,106583919101.0,97281791876.0,68.40566209,56265035103.4,23.895700945500003,17.950721033500002,261797648.0,63.73197937,26.17135166,6.016684556,-1640863.0,45269117259.0,128480625048.0,10.664339338869013
86.87221091295001,-5170487253.780001,81567744671.9,10.9674999474,74481526.0,49.84579184,82788.55,16927667044.25,75.1770784,80.85789167,0.65474534929,110209222925.0,82539410753.0,68.72689955,56103688083.35,23.895700945500003,17.676490264499996,266664122.0,64.91188049,25.52404581,5.920842053,-1280666.2,50694752770.0,119353992115.0,-6.448415626257201
88.41869400645001,-4291927801.38,88551758527.35,11.0666177412,77569439.0,47.69985846,78760.8,16353592075.7,72.96030897,79.54803521,0.652174007895,108926348646.0,98714423021.0,69.03491394,67585647104.0,21.6764454135,17.420153086,271501601.0,66.01416779,24.98499353,5.838693067,-1415941.55,48329325094.0,133561668853.0,59.39888688885617
323.63963817394995,-2919240156.35,97184341189.1,10.44608749865,79946240.0,45.60493794,65988.05,18592337180.05,70.71828333,80.31443877,0.652174007895,117826640286.0,121074381926.0,69.33706406,75750160232.0,21.460061987,16.2789717675,276357481.0,67.05738068,24.55813911,5.765383072,-1442174.25,46634589908.0,152342926819.0,29.091690403004122
335.9302577822499,-4413164572.9,99426397991.3,10.50508751415,82208310.0,43.55461044,42839.85,18495221386.35,68.66966751,80.47571272,0.652174007895,126865557618.0,119433505984.0,69.6370637,75888999405.0,22.011604406,17.38843349,281251234.0,68.21524811,24.2429548,5.699736878,-1799342.75,48767909907.0,154852415605.0,25.215742116808542
329.64907720824993,-3593247197.1,106469770040.85,13.58596363,84496062.0,41.58172117,50648.25,18651649049.45,66.6490566,89.38048839,0.652174007895,134604491804.0,129335124593.0,69.93379473,72598073552.0,22.651604406,18.324880858500002,286188951.0,68.51264191,24.0288041,5.641609076,-1457748.0,46772144112.0,163025609821.0,-81.09798772707404
333.346910808,-1878673051.645,144133437235.05,7.7845226395,87448385.0,39.71950381,22078.7,21954346326.55,64.72162796,94.13558998,0.6510729462000001,156112498785.0,155648045457.0,70.22611866,84223960742.0,24.133974024,18.278376653499997,291188659.0,72.20114899,23.90387222,5.589695494,-1978711.1,51176175117.0,188897455722.0,171.54631856341211
73.851166242,1479681679.6,150101327353.35,11.81260924,90319175.0,37.94850928,27344.15,25335564261.15,62.97124106,95.36663407,0.65807007254,200112993544.0,203324662607.0,70.51532117,102055305054.0,24.896024950500003,15.575325969000001,296266148.0,73.10868073,23.85833312,5.541746738,-1313793.55,54518218828.0,235209152534.0,253.0246823222667
74.16784858349999,-6976880782.55,175648538300.6,12.40520729,93109676.0,36.28543217,39709.85,32513109446.3,61.44165614,100.3881992,0.65019693972,232934070278.0,266868051094.0,70.79963467,122500723185.0,25.1786614445,18.96363636,301435107.0,72.50730133,23.8912818,5.497905507,-448178.85,58192753301.0,297387558104.0,314.1890936880793
100.03026616100001,-7014076128.0,229629600788.95,11.0939558,94852792.0,34.70395818,67238.55,35683747440.5,60.23713959,106.4973228,0.6624158352700001,251431561510.0,315884014147.0,71.07491529,140999934342.0,25.087233580499998,18.58181818,306703078.0,72.49503326,24.0073474,5.458491858,-1203085.4,68889252312.0,350296864291.0,328.6339489444449
94.82375210999999,-3034324267.1,273132968605.9,10.40606699,96978244.0,33.19718814,71548.8,40971081405.5,59.21269535,107.115289,0.6688448548350001,308428638376.0,382223349287.0,71.33624081,159306686634.0,21.62411618,18.40909091,312078851.0,72.9098587,24.19404095,5.42561011,-2129142.0,81194730682.0,427543626526.0,566.0673944307127
89.71097782449999,-3683224919.75,302304571885.35,10.29916636,97748116.0,31.76658398,113845.05,53667125313.05,58.38172403,101.5350854,0.685091230275,411544526921.0,485651807249.0,71.57811531,199474320832.0,23.006208190000002,17.54545455,317576790.0,73.51139832,24.42735839,5.399993,-1123305.95,90147531846.0,540182598713.0,695.5779218446564
85.2549121625,-4485846452.85,307951466450.05,10.41605679,100258563.0,30.46150205,107100.0,50125781171.65,57.74693086,108.8554235,0.668844854835,393524596280.0,361511160453.0,71.80020163,172047047254.0,20.6886948335,17.09090909,323211885.0,73.23497772,24.67549567,5.382175677,-1811754.75,102901757854.0,465142584656.0,-203.91868735617936
86.02428104650002,-309006320.75,337036448494.95,10.98006047,102227642.0,29.37100897,132934.75,54758954161.95,57.30236791,109.7050887,0.674849748615,421108547002.0,435051081059.0,72.00580146,198818244723.0,20.73774537,17.00909091,328991663.0,74.06036377,24.9026223,5.370064548,-1878206.85,113483986049.0,555390803628.0,491.9139580357428
83.85407242649998,11287320419.27,389576086127.65,11.67495014,103848638.0,28.47841343,150029.7,64238118039.5,56.95832963,113.1582993,0.69228990675,442888397284.0,491477051849.0,72.20270536,230921708134.0,21.945421606500002,15.48181818,334931821.0,74.29205322,25.07472754,5.35990516,-2640892.9,124197301589.0,699079066111.0,465.08228608559875
90.9352212765,-9664381245.03,458443612769.85,11.90422656,105670027.0,27.78467669,157314.05,70301319724.0,56.80678607,116.120027,0.683010819565,529836537250.0,540668721976.0,72.3975981,254956030093.0,20.27427122,16.05833333,341024011.0,77.31735229,25.16946874,5.348601442,-3646941.0,140516669967.0,724542516253.0,391.2053381690521
89.14564224349999,2553613095.37,452087047155.35,11.44591756,107867443.0,27.10326427,123765.75,63854715505.9,56.81102905,117.6997819,0.683010819565,537804932108.0,494541333229.0,72.59564383,227680576106.0,20.240253635500004,15.56666667,347222485.0,76.93566895,25.16807722,5.334190957,-3358971.4,149012780122.0,664431537451.0,-411.8955613563021
84.5008657205,12618643245.92,414345999729.3,11.42247087,108863155.0,26.47135325,150029.7,62774968670.95,56.90318068,116.6475579,0.683010819565,526947316063.0,438389022753.0,72.79522708,224116300306.0,19.88901919,16.05833333,353463942.0,78.60375977,25.05557389,5.316566911,-2509972.25,149301551776.0,634689193845.0,-139.19351781579462
90.41631350250002,-4889435165.05,315948275952.6,11.79964409,110448033.0,25.95673798,150556.7,62427958396.85,57.03257664,113.48168135199998,0.674849748615,448126267708.0,330976825932.0,72.99505261,183747454176.0,22.763251618,15.83333333,359705458.0,76.40354156,24.82345444,5.296165955,-1769266.4,142134175577.0,488838249311.0,-520.4664650194454
100.67797316999999,37310094086.0,1551848901022.0,5.9484350818500005,1960621031.0,80.38269749,59140.4,146196789889.1,62.61560353,76.92029121,0.6735218256850001,1275280171522.0,1236999217498.0,65.62548573,812373599892.2,24.093406234,20.013012432999997,4420504273.0,76.99299622,23.55136986,8.271764297,-10910508.0,683592455966.0,1880255375021.0,52.86275041284557
100.67797317,38738593229.1,1551848901022.0,5.84422906935,1993841635.0,78.10781205,39806.0,146196789889.1,61.86650475,79.00042371,0.6735218256850001,1187143462441.0,1173694563924.0,65.90197311,805695914894.3,23.8156057745,19.924675740999998,4485401011.0,78.57224274,23.02675015,8.188387756,-8373820.15,658903711629.0,1768789122228.0,-57.00052004269719
100.67797317,38738593229.1,1551848901022.0,5.810058097849999,2032066658.0,75.65790499,39806.0,146196789889.1,60.97367343,82.38088679,0.689891251935,1182794459066.0,1236092882480.0,66.13667863,786666044820.05,23.815605774500003,19.085005928949997,4548765062.0,78.98827362,22.48327281,8.154210539,-7864458.3,638928605395.0,1757463700391.0,-45.19102962071315
100.67797316999999,47283478092.75,1551848901022.0,4.984850488,2068647954.0,73.04841518,39806.0,146196789889.1,59.88989662,84.71140163,0.689891251935,1388220119082.0,1492219973585.0,66.40287346,934141524261.6,24.093406234,20.041849469999995,4611084564.0,79.17662048,22.10085768,8.120565886,-8270131.1,636148934700.0,1964545467301.0,90.17392532946701
100.67797317,39564863242.25,1551848901022.0,5.859655409149999,2097867695.0,70.39220657,39806.0,146196789889.1,59.07182778,86.56097644,0.6735218256850001,1409703141092.0,1465896092420.0,66.68122239,907596044132.4,24.093406234,20.041849469999995,4672320881.0,79.56095123,21.72003052,8.0607717,-8270131.1,638419264081.0,1982816405778.0,-0.9132908667390893
100.091315983,39564863242.25,1676607432431.0,5.79624453015,2131439170.0,67.67154386,59140.4,145928860087.9,58.04944909,88.93633454,0.6946141958350001,1496385071352.0,1595910331955.0,66.96075422,994093343545.8,24.093406234,19.8066697785,4732698508.0,80.02049255,21.41006019,7.995757979,-17577602.0,671714868185.0,2051597676734.0,7.2678142722095345
94.08602666350001,5551683638.4,1887251871595.95,5.80055933955,2167041105.0,65.02187067,39806.0,185464022468.25,56.93092791,92.8380232,0.6946141958350001,1782877955953.0,1908133557946.0,67.24723613,1356111660687.2,24.748492797500003,19.288454807,4792552811.0,80.70118713,21.11308897,7.962974285,-6361119.5,746293040791.0,2318444546725.0,142.76760187259697
86.2020159225,-21502968952.35,2584394977897.65,6.30062887255,2205459244.0,62.76783852,39806.0,277224107987.2,55.87631417,95.92674948,0.7017668217499999,2269978135739.0,2436418859089.0,67.55456299,1672099796810.0,25.4385013485,17.935634209000003,4852150916.0,81.15908813,20.92003584,7.886101972,-4537182.1,848477637321.0,2826740444760.0,244.29318419450397
85.1777264835,-6092782324.4,2692287017957.35,5.272345073,2239534315.0,59.90932868,39806.0,375815224946.95,54.95924039,100.0897034,0.6982156664200001,2699119107730.0,3007102929455.0,67.8540505,1966187727102.0,27.078161408,18.80898876,4911767226.0,81.16108704,20.75600767,7.852625355,438053.35,930777704565.0,3425196005297.0,294.66729565569904
85.92405688699999,49776682055.75,2768989681108.85,5.577889066,2264977838.0,57.47904457,39806.0,476249278435.9,54.23436943,103.8943293,0.68934884966,3201592333739.0,3670995478713.0,68.20008047,2349664263012.0,28.724457747500004,18.41666667,4971147431.0,81.61647034,20.50991037,7.825486555,-2856494.6,1043508029935.0,4127609790504.0,341.21203847574
89.976182387,100867250674.4,2975097501514.6,5.63283425565,2294073494.0,55.0812207,59140.4,564876745590.35,53.61125704,108.798981,0.68934884966,3930496194521.0,4392851431287.0,68.54430742,2881189142195.0,30.31906247,18.03333333,5030411014.0,81.94612885,20.36446147,7.762499716,-19929411.0,1279220325519.0,5067943350181.0,510.71564254351006
89.97618238700001,108628114500.6,2975097501514.6,5.510037523249999,2317589743.0,52.9842064,39806.0,564876745590.35,53.08137458,113.316193,0.6893488496600001,4809110594761.0,5315291536369.0,68.87934104,3476266063735.0,28.384027035000003,17.58333333,5090127273.0,82.57232666,20.21889836,7.712127504,-2201842.7,1527939500132.0,6197308761412.0,521.9621367549521
89.97618238700001,77167676301.65,2975097501514.6,5.600626962,2342648474.0,50.50762583,39806.0,564876745590.35,52.6047144,114.5394808,0.6893488496600001,4058432095202.0,4255264461284.0,69.23816145,3379070531737.0,28.026386491000004,16.89230769,5150500972.0,82.96507263,20.02682054,7.615482995,-2185273.95,1548328093596.0,5861819423835.0,-112.46964876271204
89.97618238700001,108628114500.6,2975097501514.6,4.560287271,2363508296.0,48.3790422,59140.4,564876745590.35,52.16306099,118.4961251,0.68934884966,5173070557036.0,5504386833025.0,69.57613454,4048622058937.0,28.46764869,16.36153846,5211282517.0,83.5306778,19.77193544,7.553077816,-743983.1,1833770463136.0,7236217376342.0,653.1560210283656
